-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000
-0.131141,-0.046258,0.384643,0.384643,-0.142661,-0.142706,-0.142623,-0.138615,-0.142683,-0.132602,-0.142260,0.095045,-0.142492,-0.142083,-0.142417,-0.142496,-0.141640,-0.142541,-0.141325,0.384643,-0.142713,-0.138248,0.363917,0.182224,0.184738,0.183008,-0.071796,-0.072181,0.372992,0.358669,-0.022486,0.383914,0.327610,0.355703,0.379679,0.163865,0.031342,0.189845,0.186084,-0.047802,-0.060888
-0.012469,0.002300,0.002300,0.002300,-0.012525,-0.012526,-0.012525,0.001935,-0.012525,-0.012476,-0.012523,-0.011366,-0.012524,-0.012522,-0.012524,-0.012524,-0.012520,-0.012525,-0.012519,0.002300,-0.012526,-0.012504,-0.007216,-0.007440,-0.011669,-0.011719,-0.012209,-0.012209,0.002300,-0.011369,-0.005515,-0.001557,0.001333,0.002199,-0.004029,0.002174,-0.004446,-0.009239,-0.011630,-0.010854,-0.012142
-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000
-0.086336,0.029983,0.029983,0.029983,-0.087075,-0.087078,-0.087073,-0.086815,-0.087077,-0.086429,-0.087049,-0.071814,-0.087064,-0.087038,-0.087060,-0.087065,-0.087010,-0.087068,-0.086989,0.029983,-0.087079,-0.086792,0.027895,0.027857,-0.075802,-0.076467,-0.082910,-0.082906,0.029983,-0.071852,-0.079338,0.029800,0.028880,0.029641,-0.014694,0.029540,-0.075828,-0.061200,-0.075285,-0.065955,-0.082023
-0.040141,0.010179,0.010179,0.010179,-0.040390,-0.040391,-0.040389,0.010179,-0.040391,-0.040172,-0.040381,-0.035245,-0.040386,-0.040378,-0.040385,-0.040387,-0.040368,-0.040388,-0.040361,0.010179,-0.040391,-0.040295,0.007004,0.006588,-0.029815,-0.036814,-0.035540,-0.038985,0.010179,-0.026658,-0.037782,0.010179,0.008943,0.009626,0.010179,0.009449,-0.036599,-0.020699,-0.036416,-0.021326,-0.038687
-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000
-0.002514,-0.002453,0.000344,0.000344,-0.002523,-0.002523,-0.002523,-0.002520,-0.002523,-0.000540,-0.002522,0.000344,-0.002523,-0.000929,-0.002523,-0.002523,-0.001391,-0.002523,-0.002522,0.000344,-0.002523,-0.002520,-0.002043,-0.002236,-0.002234,-0.002402,-0.002310,-0.002393,0.000344,-0.002113,-0.002435,-0.000849,-0.000760,0.000344,-0.002184,0.000344,-0.001826,-0.002373,-0.002389,-0.002040,-0.002049
-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000
-0.000878,-0.000860,0.000103,0.000103,-0.000881,-0.000881,-0.000881,-0.000880,-0.000881,-0.000476,-0.000881,-0.000026,-0.000881,-0.000581,-0.000881,-0.000881,-0.000477,-0.000682,-0.000782,0.000103,-0.000881,-0.000880,-0.000781,-0.000795,-0.000843,-0.000845,-0.000867,-0.000867,0.000103,-0.000546,-0.000855,-0.000302,-0.000186,0.000103,-0.000513,0.000103,-0.000456,-0.000836,-0.000841,-0.000860,-0.000767
-0.000331,-0.000324,0.000034,0.000034,-0.000331,-0.000331,-0.000331,-0.000331,-0.000331,-0.000331,-0.000331,0.000034,-0.000331,0.000034,-0.000331,-0.000331,0.000034,0.000034,-0.000331,0.000034,-0.000331,-0.000331,-0.000298,-0.000303,-0.000319,-0.000319,-0.000327,-0.000327,0.000034,-0.000314,-0.000323,0.000034,-0.000255,-0.000067,0.000034,-0.000203,-0.000319,-0.000316,-0.000318,-0.000214,-0.000326
-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000
-0.000867,-0.000655,0.000115,0.000115,-0.000967,-0.000967,-0.000967,-0.000966,-0.000869,-0.000769,-0.000869,-0.000437,-0.000967,-0.000771,-0.000967,-0.000967,-0.000671,-0.000967,-0.000966,0.000115,-0.000967,-0.000966,-0.000856,-0.000871,-0.000924,-0.000927,-0.000951,-0.000951,0.000115,-0.000909,-0.000937,-0.000146,-0.000416,-0.000152,-0.000217,-0.000615,-0.000831,-0.000917,-0.000829,-0.000849,-0.000852
-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000
-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000
-0.000792,-0.000775,0.000092,0.000092,-0.000794,-0.000794,-0.000794,-0.000793,-0.000592,-0.000591,-0.000794,-0.000150,-0.000794,-0.000794,-0.000794,-0.000794,-0.000592,-0.000794,-0.000489,0.000092,-0.000794,-0.000592,-0.000705,-0.000717,-0.000760,-0.000762,-0.000781,-0.000781,0.000092,-0.000748,-0.000673,-0.000513,-0.000281,0.000092,-0.000524,0.000092,-0.000366,-0.000754,-0.000758,-0.000776,-0.000779
-0.004097,-0.003987,0.000607,0.000607,-0.004111,-0.004111,-0.004111,-0.004106,-0.004111,0.000473,0.000472,-0.003734,-0.004111,-0.004111,-0.004111,-0.004111,-0.004110,-0.004111,-0.004110,0.000607,-0.004112,-0.004028,-0.003523,-0.003605,-0.003665,-0.003677,0.000246,0.000246,0.000607,-0.003807,-0.003956,0.000347,0.000318,0.000607,-0.003513,0.000607,-0.003813,0.000477,0.000477,0.000358,0.000358
-0.001048,-0.001026,0.000126,0.000126,-0.001051,-0.001051,-0.001051,-0.001050,-0.001051,-0.000856,-0.001051,-0.000898,-0.001051,-0.001051,-0.001051,-0.001051,-0.001051,-0.001051,-0.001051,0.000126,-0.001051,-0.001050,-0.000929,-0.000211,-0.000119,-0.000119,-0.001034,-0.000235,0.000126,-0.000988,-0.000231,-0.000057,-0.000163,0.000025,-0.000842,-0.000001,-0.001005,-0.000004,-0.000004,-0.000932,-0.001030
-0.000602,-0.000689,0.000080,0.000080,-0.000705,-0.000705,-0.000705,-0.000705,-0.000705,-0.000285,-0.000705,-0.000268,-0.000705,-0.000500,-0.000705,-0.000705,-0.000285,-0.000500,-0.000603,0.000080,-0.000705,-0.000500,-0.000628,-0.000638,-0.000675,-0.000677,-0.000694,-0.000694,0.000080,-0.000665,-0.000586,-0.000254,-0.000451,-0.000021,-0.000444,-0.000157,-0.000676,-0.000670,-0.000674,-0.000489,-0.000692
-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000
-0.000428,-0.000419,0.000046,0.000046,-0.000429,-0.000429,-0.000429,-0.000428,-0.000429,0.000046,-0.000429,0.000046,-0.000429,0.000046,-0.000429,-0.000429,-0.000429,-0.000429,0.000046,0.000046,-0.000429,-0.000428,-0.000384,-0.000390,-0.000412,-0.000413,-0.000422,-0.000315,0.000046,-0.000406,-0.000311,0.000046,0.000046,0.000046,-0.000077,-0.000397,-0.000412,-0.000409,-0.000411,-0.000420,-0.000421
-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000
-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000
-0.000230,-0.000226,0.000023,0.000023,-0.000230,-0.000230,-0.000230,-0.000230,-0.000230,-0.000230,-0.000230,-0.000106,-0.000230,-0.000230,-0.000112,-0.000230,-0.000112,-0.000112,-0.000112,0.000023,-0.000230,-0.000230,-0.000208,-0.000211,-0.000222,-0.000222,-0.000227,-0.000227,0.000023,-0.000219,-0.000224,0.000023,0.000023,0.000023,0.000023,-0.000214,-0.000222,0.000023,0.000023,-0.000226,-0.000226
-0.035878,-0.038241,0.010157,0.010157,-0.040322,-0.040323,-0.040322,-0.040235,-0.040323,-0.023023,-0.040314,0.010157,-0.040319,-0.040310,-0.040317,-0.040319,-0.040300,-0.040320,-0.040294,0.010157,-0.040323,-0.025722,-0.030434,-0.031755,-0.036408,-0.036589,-0.038790,-0.038833,0.010157,-0.034925,-0.037126,0.003984,0.008920,0.009970,-0.016061,-0.005520,-0.012925,-0.029847,-0.032251,-0.031417,-0.038189
-0.001769,-0.001728,0.000229,0.000229,-0.001775,-0.001775,-0.001775,-0.001773,-0.001775,-0.001681,-0.001774,-0.001492,-0.001775,-0.001774,-0.001775,-0.001775,-0.001596,-0.001775,-0.001774,0.000229,-0.001775,-0.001594,-0.001552,-0.001584,-0.001689,-0.001694,-0.001743,-0.001743,0.000229,-0.001660,-0.001716,0.000046,-0.000144,0.000042,-0.001393,-0.000008,-0.001690,-0.001506,-0.001686,-0.001555,-0.001736
-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000
-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000
-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000
-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000,-100.000000
